title,bedrooms,price,post_time,location
DEAL ALERT SPCIOUS 2 BEDROOM IN CROWN HEIGHTS **NO FEE,2,2200.0,1/30,crown heights
Stunning Water View Luxury 3 bed 2 bath unit in Williamsburg + 1.5 month free,3,7100.0,1/30,other
MASSIVE 3 Bed 2 Bath Apt w/ IN-UNIT WASHER/DRYER *NO FEE*,3,3150.0,1/30,crown heights
"Gorgeous 2 Bed 1 Bath Apartment, No Broker Fee!",2,2500.0,1/30,other
Spacious 3 bed 1 bath duplex in Williamsburg * Rent stabilized*,3,4646.0,1/30,other
BRAND NEW WILLIAMSBURG 1 Bed Apt for Rent! *NO FEE*,1,4000.0,1/30,other
AMAZING 2 Beds Apt for rent! *NO FEE*,2,2800.0,1/30,bed stuy
3 BEDROOMS AVAILABLE,3,3100.0,1/30,other
"INCREDIBLE 3.5 bed 2 bath apt PRIVATE BACKYARD, IN-UNIT LAUNDRY",5,4200.0,1/30,bed stuy
HUGE 3 BED DUPLEX FOR RENT! *NO FEE*,3,3500.0,1/30,buschwick
MASSIVE 3 BED 2 Bath!! W/D IN UNIT!!,3,3200.0,1/30,brooklyn
STUNNING 3 BED!! W/D IN UNIT!!,3,3000.0,1/30,brooklyn
Modern 1 bed in New Development!!,1,2300.0,1/30,crown heights
2 bed/2 bath with W/D in-unit in Williamsburg!,2,3200.0,1/30,brooklyn
Beautiful brand new 2 bed/1 bath apartment in Williamsburg! W/D in unit!,2,2900.0,1/30,brooklyn
1 Bedroom Apartment FOR RENT,1,1400.0,1/30,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/30,other
Spacious 3 bedroom apartment in a Great Crown Heights Location!!,3,3300.0,1/30,crown heights
------->NO FEE------LUXURY DEVELOPMENT 2 BED 1 BATH----WATERFRONT----5,2,5100.0,1/30,other
Luxury 1 Bed /1 Bath Apartment.,1,2546.0,1/30,other
1BR APT,1,1400.0,1/30,other
Brand New Fort Greene Luxury 1 Bedroom Best Deal In Town NO FEE,1,3995.0,1/30,other
4 bedroom at a 3 bedroom price,4,2400.0,1/30,other
"*MASSIVE & BRIGHT “3 BR.""/ SPACIOUS LAYOUT / EAST 43 ST. & 2 AV.",3,5795.0,1/30,other
S. Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,3,3800.0,1/30,other
AMAZING 1 bedroom avalaible now !,1,1650.0,1/30,brooklyn
Recently updated 1 bedroom -Ditmars area,1,2150.0,1/30,other
** 2 BEDROOMS** **PARK TERRACE WEST** **ELEVATOR/LAUNDRY BUILDING**,2,2700.0,1/30,other
**Renovated 1BR Close to kings County Hospital !In a well kept 3 fami,1,1750.0,1/30,other
Sunkissed spacious 2 bed 2 bath apt in Williamsburg,2,5000.0,1/30,other
3 Bed 1 Bath Spacious NO FEE,3,2700.0,1/30,bed stuy
Spacious 2 Bed in prime location!! NO FEE,2,2700.0,1/30,bed stuy
Spacious and Bright 3 bedroom 1 bath + Private backyard,3,2600.0,1/30,buschwick
MASSIVE 3 Bed 2 Bath NO FEE,3,2800.0,1/30,brooklyn
Spacious 3 bedroom Duplex in Bushwick! NO FEE,3,3450.0,1/30,buschwick
Spacious 3 bed + office 2 bath apt with backyard access,3,4100.0,1/30,bed stuy
4/5 Bedroom Apartment for Rent- Direct from Owner- No Broker Fees,5,3400.0,1/30,other
Large 2 Bedroom facing Prospect Park! Steps to the Q Train!,2,2750.0,1/30,other
2 bedroom $1900 all included,2,1900.0,1/30,other
NO FEE! Beautiful 2 Bed w/Laundry in unit! In the Heart of Park Slope!,2,3995.0,1/30,other
BETHEL CT 1 Bedroom Apt,1,1500.0,1/30,other
4 Bed Bad Credit No problem,4,2400.0,1/30,other
"*MASSIVE ""2 BR."" LOFT 16 FT. CEILING / LENOX HILL EAST 63 ST. & 2 AV.",2,3850.0,1/30,other
4 Bed Bad Credit No problem,4,2400.0,1/30,other
2 bedrooms 1bath fully renovated Staten Island,2,2100.0,1/30,other
"*MASSIVE SUNNY ""3 BR."" / WITH PRIVATE DECK / WEST 52 ST. & 11 AV.",3,3895.0,1/30,other
"*HUGE ""1 BR""  / HURRY UP! /GREAT PRICE & LAYOUT / WEST 37 ST. & 10 AV.",1,2450.0,1/30,other
NO-FEE Modern 2 Bed with Wrap-Around Balcony & Dishwasher in Kips Bay!,2,5350.0,1/30,other
"AWESOME 1 BED 1 BATH IN PRIME WILLIAMSBURG! *GYM,LAUNDRY,LOUNGE ROOM*",1,3200.0,1/30,other
Beautiful 1Br in amenities building - amazing deal!,1,2393.0,1/30,brooklyn
March 1 Spacious 4 bed 2 bath apt in Ridgewood,4,3800.0,1/30,other
Beautifully Finished 1 Bedroom Duplex APT in East Williamsburg,1,2399.0,1/30,brooklyn
Spacious 3 bed +  office 2 bath apt with backyard access,3,4100.0,1/30,bed stuy
Come make this 4 bed 2 bath gem your new Home (Bushwick),4,4000.0,1/30,buschwick
"SUNNY!*2BR/1BTH*GREAT LOCATION!*4,5,6TRAINS*PRIME UES!*",2,2900.0,1/30,other
The perfect 3 bed + office ~ private outdoor space - laundry in-unit,3,4100.0,1/30,bed stuy
Beautiful Sun Drenched 1 Bed + Home Office 1 Bath  *Springfield Garden,1,2395.0,1/30,other
"$2,25o 2Bed 1Bath’s w/Rooftop+Elevator+Laundry",2,2.0,1/30,other
NO-FEE Modern 1 Bed with Stunning Park View & Dishwasher in Kips Bay!,1,3740.0,1/30,other
**GORGEOUS 3 BED/ 1 BATH APT IN EAST FLATBUSH WITH AMENITIES*NO FEE**,3,2600.0,1/30,other
Wow!! BEAUTIFUL 2 bed on the border of Bushwick / Bed-Stuy!!,2,2800.0,1/30,bed stuy
"LARGE AND MODERN ~ 4 BED, 2 FULL BATHROOMS! ~ GREAT LOCATION",4,3800.0,1/30,other
1 BED WITH HOME OFFICE  LUXURY 24 HOUR DOORMAN/ELEVATOR BUILDING! FREE,1,4400.0,1/30,financial district
Greenpoint Luxury - Gym - Laundry - Beautiful 3 Bed /2 Bath - Elevator,3,5300.0,1/30,other
"☀️Beautiful 1BR w/ Laundry in Gorgeous Brownstone, blocks from J/Z 👑",1,2650.0,1/30,buschwick
3 BR apt w/even sized rooms☀️great closet space. near Saratoga Park🌲,3,3250.0,1/30,other
* NEWLY RENOVATED 3 BED * 2 BATHS * HUGE BEDROOMS *,3,2999.0,1/30,brooklyn
**STUNNING SUNNY 3 BED/ 1 BATH APARTMENT IN CROWN HEIGHTS**,3,2850.0,1/30,crown heights
* 2 BED W/ IN UNIT LAUNDRY * NATURAL LIGHT * HEAT AND HOT WATER INCL,2,2382.0,1/30,brooklyn
Crown heights /Prospect heights - Beautiful 1 Bedroom - Heat included,1,1995.0,1/30,crown heights
Williamsburg - Beautiful 2 Bedroom - Heat included - Eat in Kitchen,2,2750.0,1/30,other
**STUNNING 3 BED/ 1 BATH APARTMENT IN CROWN HEIGHTS**,3,2995.0,1/30,crown heights
2500sqft Massive Loft Space 2 Bed -- Create your own space,2,10500.0,1/30,other
Modern 1 Bedroom Apartment!!,1,2400.0,1/30,buschwick
LARGE 3 Bed in the Heart of Bedstuy!!,3,2700.0,1/30,bed stuy
MASSIVE 3 Bed 2 Bath!!,3,2800.0,1/30,buschwick
NO BROKER FEE ON FURNISHED 3 BEDROOM 2 BATH NEAR BUSTLING FRANKLIN,3,4800.0,1/30,crown heights
Lofted 4 Bed 2 Bath!!! Natural Light,4,5000.0,1/30,other
Spacious 3 Bed 2 Bath!! Steps away from M train,3,3100.0,1/30,other
"VERY SPACIOUS 2Bed,By Maria Hernandez 1.5 bath HEAT HOT WATER INCLUDED",2,2885.0,1/30,buschwick
2 BED 2 BATH FLEX 3 24 DOORMAN STEPS TO COLUMBUS CIRCLE- NO FEE,2,6250.0,1/30,other
"No Fee_Large 2BR+ Dining+Living Room, D/W; Prospect Heights Park Slope",2,3850.0,1/30,other
Expansive Renovated 3 Br  w/ 1.5 Baths* Asap Move In.,3,2650.0,1/30,other
Furnished 1 br Apt sublet 57th st-bright,1,2950.0,1/30,other
*BEAUTIFUL* BRAND NEW 2BED 1BATH WITH W/D IN UNIT *ASAP* MOVE IN!,2,2500.0,1/30,brooklyn
"NO FEE!! LARGE 1 BEDROOM, 2 SUBWAY LINES TO THE CITY",1,1390.0,1/30,other
Huge 2bed w/ shared backyard in East Willyberg,2,2800.0,1/30,other
Great 2bed/2bath w/ balcony+laundry in unit+a/c+dishwasher+parking,2,2975.0,1/30,bed stuy
Beautiful 1 Bedroom in Bridgeport! Coleman Apts.,1,1550.0,1/30,other
Beautiful 1BR in Black Rock!! Cypress Apts.,1,1705.0,1/30,other
UNDER PRICE! SPACIOUS 4 BEDROOM 1.5 BATH**NO FEE,4,3000.0,1/30,crown heights
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,3,2700.0,1/30,other
DEAL ALERT SPCIOUS 2 BEDROOM IN CROWN HEIGHTS **NO FEE,2,2200.0,1/30,crown heights
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,3,2900.0,1/30,other
Spacious 2 Bed 2 Bath NO FEE + Office space,2,2800.0,1/30,brooklyn
Spacious 3 bedroom Duplex in Bushwick! NO FEE,3,3450.0,1/30,buschwick
Gorgeous 3 bed 1 bath space for an amazing price!,3,2600.0,1/30,bed stuy
JAMAICA 3BR S8 APARTMENT AVAILABLE FOR IMMEDIATE OCCUPANCY,3,3287.0,1/30,other
3 BEDROOM DUPLEX UNIT 1.5 BATH,3,2800.0,1/30,other
2 Bedrooms apart in north Yonkers for rent,2,2050.0,1/30,other
"Bushwick 4 bedroom, 2 bath, near J train @ Gates, no fee!",4,3100.0,1/30,buschwick
Spacious 2 bedrooms apartment in Middle Village,2,2000.0,1/30,other
2 BEDROOM BROOKLYN,2,2800.0,1/30,other
Spacious 3 bedrooms 1.5 bathrooms apartment in Glendale,3,3200.0,1/30,other
"3 br apts. in Jersey City -mins to Manhattan,near train.",3,2750.0,1/30,other
Kips Bay 3 Bedroom FULL SERVICE,3,6765.0,1/30,other
True 3 Bedroom Apartment,3,4500.0,1/30,other
"Gorgeous Luxury 1 bed, 1 bath W/D, Swimming Pool Murray Hill",1,5795.0,1/30,other
"Stunning Luxury 2 bed, 2 bath, W/D, Swimming Pool Murray Hill",2,7495.0,1/30,other
"Stunning Luxury 2 bed, 2 bath, Washer/Dryer, Swimming Pool",2,6500.0,1/30,other
"Spectacular Luxury 2 bed, 2 bath, Stunning Views, Swimming Pool",2,7200.0,1/30,other
"Stunning 1 bed with River Views, Washer/Dryer, Swimming Pool UES",1,4995.0,1/30,other
"Incredible Corner 3 bed, 3 bath, Washer/Dryer, Swimming Pool",3,8900.0,1/30,other
PRIVATE BACKYARD * OLDER 3 BEDROOM * OWNER LOOKING FOR OVER 700 CREDIT,3,2450.0,1/30,other
"Beautiful 1 Bed, 1 Bath Luxury, Swimming Pool, UES",1,4200.0,1/29,other
"Stunning Luxury 2 bed, 2 bath, Washer/Dryer, Swimming Pool, UES",2,7550.0,1/29,other
"No fee, 3 Bedroom, fully furnished , 20 min to Midtown Manhattan",3,3387.0,1/29,other
true 3 bed back facing- 3rd floor walkup- pets ok- Roof and laundry,3,2943.0,1/29,brooklyn
"Gorgeous 2 bed, 2 bath Stunning Views Washer/Dryer, Swimming Pool UES",2,7450.0,1/29,other
No Fee! Sun-Filled 1 Bed 1 Bath + View of Manhattan Bridge - W/D in Unit,1,3750.0,1/29,brooklyn
"Stunning Luxury 1 bed 1.5 Bath, Washer/Dryer, Swimming Pool UES",1,5250.0,1/29,other
1 BEDROOM APARTMENT,1,1400.0,1/29,other
Junior 1Bed in Upper East Side,1,3600.0,1/29,other
Amazing deal for this 1 bedroom in prime location,1,3050.0,1/29,other
Luxury 1 Bedroom Apartment in Chelsea,1,5995.0,1/29,other
1 br @ Crown Heights N. HISTORIC DISTRIC BED Stuy Bushwick sunset park,1,2000.0,1/29,crown heights
Luxury 2 Bedroom Apartment in Chelsea,2,4695.0,1/29,other
Midtown East 1 Bedroom Apartment,1,2700.0,1/29,other
Gorgeous 3 Bed with Private Balcony near Prospect Park available!,3,2850.0,1/29,other
1 br @ Dean Street___CROWN HEIGHTS BED Stuy Bushwick sunset park,1,2000.0,1/29,crown heights
Giant Prewar Bedford Stuyvesant 2 Bedroom,2,2000.0,1/29,bed stuy
Large 1 Bed Near Marble Hill Shopping area,1,1600.0,1/29,other
Spacious 1 Bed Near Bronx zoo,1,1500.0,1/29,other
Gorgeous 3 bed 1 bath space for an amazing price!,3,2600.0,1/29,bed stuy
DEAL ALERT SPCIOUS 2 BEDROOM IN CROWN HEIGHTS **NO FEE,2,2200.0,1/29,crown heights
"__""L"" MORGAN_""MODERN""__X-LARGE_ 1 BEDR.___OPEN ___""LOFT""___NO FEE___",1,4499.0,1/29,other
No Fee — Great Deal (2BR) Near Prospect Park!! Will not last long.,2,2736.0,1/29,other
*MASSIVE* SUPER SUNNY 4 BED 1.5 BATH AVAILABLE FOR *ASAP* MOVE IN!,4,3800.0,1/29,other
AMAZING 2BED IN *PLG* *PRIVATE ROOFDECK* *RIGHT NEAR PROSPECT PARK*,2,2500.0,1/29,other
*AWESOME* 2 BED + BASEMENT NEAR IRVING SQUARE PARK!,2,2900.0,1/29,buschwick
Gorgeous 2 Bedroom on 44th Street! W. Parking,2,2500.0,1/29,other
130-13  124TH STREET  2 BEDROOMS NEAR TRAIN AND BUSES,2,2175.0,1/29,other
NO FEE Gorgeous 1BR Brownstone in the Heart of Bed Stuy,1,2600.0,1/29,bed stuy
"Fully furnished, Modern 2 bed w/large private terrace for short term",2,8200.0,1/29,other
Free First Month 4BR/1.5BA Montefiore's Moses Campus,4,2979.0,1/29,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/29,other
$720 / 1br - Rent Weekly BUSHWICK ENTIRE APARTMENT,1,720.0,1/29,buschwick
Lovely 2 Bedrooms Apartment in a multi family house,2,2300.0,1/29,other
NO FEE! Beautiful 2Bed/1Bath Railroad unit* + WD! in Prime Park slope!,2,3760.0,1/29,other
GIANT 2 Bed 1 Bath - L Train - Elevator Laundry ROOF - Artist LOFT,2,2950.0,1/29,brooklyn
Spacious 1 bedroom 5 min walk from Fort Greene Park May 1 to August 30,1,3650.0,1/29,other
"BIG, *NEW*, 3br W. Lndry. Closets, By #1train",3,2899.0,1/29,other
Gorgeous 3 bed 1 bath space for an amazing price!,3,2600.0,1/29,bed stuy
2br - 4 1/2 ROOM LARGE APT. BRIGHT & SPACIOUS,2,2100.0,1/29,other
HUGE 3 BED DUPLEX FOR RENT! *NO FEE*,3,3500.0,1/29,buschwick
"*NEW*, BIG, 2br With Stunning Kitchen by #1",2,2299.0,1/29,other
"Clean, 1 bedroom attic apartment available! Fantastic Find!",1,1300.0,1/29,other
NO FEE RENT STABILIZED 2 Bed/2 Bath Laundry Elevator Crown Heights!,2,3199.0,1/29,brooklyn
SPACIOUS ROOM IN 3 BED 2 BATH IN PARKSLOPE,3,1450.0,1/29,other
@ INDUSTRY CITY__2 BR__$2000__Greenwood Heights Sunset Park Slope,2,2000.0,1/29,other
"INCREDIBLE 3.5 bed 2 bath apt PRIVATE BACKYARD, IN-UNIT LAUNDRY",5,4200.0,1/29,bed stuy
"NO FEE 2 Bedroom AND Home Office, Private Outdoor Space, Washer/Dryer",2,2923.0,1/29,other
4 Bedroom Apartment for Rent - No Fee,4,3217.0,1/29,other
Spacious 2 Bed in prime location!! NO FEE,2,2700.0,1/29,bed stuy
New Renevated 3 Bedroom,3,3950.0,1/29,other
HUGE 4 BED 2 BATH w/d in unit NO FEE!,4,2900.0,1/29,bed stuy
"Sleek 3BR near Barclays, R Train, & More! ***NO FEE***",3,4400.0,1/29,other
Spacious and Bright 3 bedroom 1 bath + Private backyard,3,2600.0,1/29,buschwick
Spacious 3 bedroom Duplex in Bushwick! NO FEE,3,3450.0,1/29,buschwick
Large 1 bedroom apartment in Pvt house,1,2300.0,1/29,other
NEW BUILDING/2 Bed 1 Bath/Studios/one bed NO FEE,2,2500.0,1/29,other
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,3,2900.0,1/29,crown heights
Modern and open layout 2 bed / 1 bath apartment near Prospect Park,2,2500.0,1/29,other
Spacious 2 Bed 2 Bath NO FEE + Office space,2,2800.0,1/29,brooklyn
BACK ON THE MARKET!! 3 BED 2 BATH w/d in unit,3,3150.0,1/29,brooklyn
LARGE 1 BEDROOM IN BAY RIDGE!!!,1,1775.0,1/29,other
2 bedroom apartment in the heart of Bushwick. NO fee!,2,2700.0,1/29,buschwick
1 Bed + Home Office w/ Washer & Dryer in Unit *ASTORIA*,1,2600.0,1/29,other
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,4,2750.0,1/29,crown heights
HUGE 2 BED 1 BATH IN BUSHWICK FOR A GREAT PRICE! LOTS OF LIGHT & SPACE,2,2600.0,1/29,buschwick
*GORGEOUS 4 BED 1.5 BATH IN SWEET BEDSTUY LOCATION! IN-UNIT LAUNDRY!*,4,2900.0,1/29,bed stuy
AMAZING 2 Beds Apt for rent! *NO FEE*,2,2800.0,1/29,bed stuy
BRAND NEW! 2Bed/1Bath Prime prospect park south! Right by the park,2,2750.0,1/29,other
BRAND NEW WILLIAMSBURG 1 Bed Apt for Rent! *NO FEE*,1,4200.0,1/29,other
MASSIVE 3 Bed 2 Bath Apt w/ IN-UNIT WASHER/DRYER *NO FEE*,3,3150.0,1/29,crown heights
No Fee—3BR 2BA w/ HUGE Private Backyard — W/D in Unit,3,4200.0,1/29,bed stuy
No Fee Clinton Hill 2BR + Basement / Backyard Near Pratt,2,3200.0,1/29,other
"No Fee — Charming 3BR near Barclays, R Train, & More!",3,4400.0,1/29,other
Newly Renovated 1 Bed 1 Bath,1,1750.0,1/29,other
Beautiful Large 1Bed/1Bath apartment in Prime Crown Heights!,1,1795.0,1/29,crown heights
"Brand New 2Bed/1Bath Overlooking the park! B,Q Trains",2,2795.0,1/29,other
Brand new 2 bedroom. Hasa welcome,2,2388.0,1/29,brooklyn
BRAND NEW 3 BEDROOM 2 BATHROOMS. HASA CITYFHEPS WELCOME,3,3200.0,1/29,other
"2 Bedroom in the Downtown! 24/7 Doorman/ Rooftop, PLUS a GYM",2,3725.0,1/29,other
Spacious 2 Bedrooms in the Heart of The Financial District WOW!,2,3508.0,1/29,financial district
4 bedroom  Corona,4,2900.0,1/29,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/29,other
2BedRms 1BathRm  Scribner Ave 3rd FL Staten Island NY 10301,2,1600.0,1/29,other
2 BedRms 1BathRm back yard Saint Pauls Ave Ground FL SI NY  10301,2,1500.0,1/29,other
2 BedRms 1 BathRm Cleveland Street 2nd FL Staten Island NY 10301,2,1800.0,1/29,other
2 BedRms 1BathRm Westervelt Ave 2nd FL Staten Island NY 10301,2,1800.0,1/29,other
"Large 2 bedrooms apt,quiet area,utilites included!",2,1700.0,1/29,other
House 3BedRms 1.5BathRms YardDeck Parking Washer Benson St SI NY 10312,3,2900.0,1/29,other
New whole House 3 BedRms 1.5 BathRm Gateway Dr Staten Island NY 10304,3,3300.0,1/29,other
House 2Bedrms+1Rm+Basement 1.5BathRm Parking Skyline Dr. SI NY 10304,2,2300.0,1/29,other
Nice 2 bedrooms apartment heat and hot water included!,2,1750.0,1/29,other
3BedRms 2BathRms Parkings Yard Washer Rockland Ave 2ndFL SI NY 10314,3,2500.0,1/29,other
Huge 4 BedRms 2BathRms  Richmond  Terrace 1st 2nd 3rd FL SI NY 10301,4,3500.0,1/29,other
3Bedrms 2BathRms Washer&Dry Edgegrove Ave 2ndFL Staten Island NY 10312,3,2700.0,1/29,other
New Modern 4 BedRms 2 BathRms Richmond Terrace 2nd FL SI NY 10302,4,2400.0,1/29,other
New 5BedRms 2BathRms Scribner Ave 2ndFL Staten Island NY 10301,5,2800.0,1/29,other
Renovated Bedford Stuyvesant 2 Bedroom Corner Windows,2,2500.0,1/29,bed stuy
"In ""Pelham Bay"" area,large 3 bed apt,all utilities included!",3,2700.0,1/29,other
"@ New renovated & Spacious 2bed/1bath Duplex w/i ""Heat"" incld. @",2,2100.0,1/29,other
"Large Bronx 1 bedroom apartment,ready to move in!",1,1650.0,1/29,other
Great 1 bedroom Renovated second fl. walk up E 85st,1,2600.0,1/29,other
Whole House 1 BedRm 1 BathRm Deck Yard Clifton Ave SI NY 10305,1,1875.0,1/29,other
2BedRms 1BathRm Washer Dryer Bay Ter Apt B Staten Island NY 10306,2,1600.0,1/29,other
New 2 BedRms 1 BathRm 1 Parking Deck Mosely Avenue 1st FL SI NY 10312,2,1800.0,1/29,other
Nice 2 Bedrms 1BathRm Stepney Street 1st Floor  Staten Island NY 10314,2,1850.0,1/29,other
New built 2 BedRms 1 BathRm Bell Street Staten Island NY 10305,2,2000.0,1/29,other
$1600 /1br -Spacious 3 1/2 rooms-Private Walk in Entrance/Many Closets,1,1600.0,1/29,other
"1BR near BAYSIDE LIRR,NEWkit,NEWbath,HUGE BedroomNEW WOODflr,AbsentLL",1,1750.0,1/29,other
"FEE NEGOTIABLE,1BR near BAYSIDE LIRR,HUGE YARD for BBQ Grill, AbsentLL",1,1900.0,1/29,other
"2BR,YARD,near BAYSIDE LIRR,RENOVATED Kit and Bath,WOODflr,CENTRAL Air",2,2000.0,1/29,other
"HALF MONTH FEE3BR,NEW QUARTZkit/STAINLESS STEELapp,NEWbathWOODfl,C/AIR",3,2700.0,1/29,other
"1BRwithYARD/DECK,NEW QUARTZkit/StainlessSteelAppl,WOODflrRENOVATEDbath",1,2300.0,1/29,other
"HALF MONTH FEE3BRnearLIRR,Eat-n-Kit,L-ShapeDR/LR,1.5BathWOODfl,BALCONY",3,2400.0,1/29,other
"NO FEE - $2900 Rent - 3 Bedroom, 2 bath Apart- TODAY SUNDAY OPEN HOUSE",3,2900.0,1/29,other
"2BR near LIRR,NEWkitNEWapplDISH/MICRO,NEWbathWOODflrWASHER/DRYER,CATok",2,2100.0,1/29,other
"2 BEDROOM APARTMENT W, DISHWASHER, GYM, LAUNDRY",2,2659.0,1/29,buschwick
BRAND NEW! 2 Bedroom apr in Bay Ridge 5th ave -82nd sunset park slope,2,2600.0,1/29,other
XL 2BR Apt with Private Yard in Park Slope 12th Street - laundry,2,4600.0,1/29,other
3 bedroom apartment in Park Slope South Greenwood heights area,3,2595.0,1/29,other
Midtown East 2 Bedroom,2,3800.0,1/29,other
IN THE HEIGHTS__TRUE 4 BR_2 BATH__ELEVATOR_LAUNDRY__sunset park slope,4,3450.0,1/29,other
Industry City__4 BR - 2 Bath__BROWNSTONE__N Express _SUNSET PARK slope,4,2900.0,1/29,other
2BR unit with granite kitchen & In Unit Laundry,2,3995.0,1/29,other
Barclays special__4 BRs__W + D__Douglass & 5th__PARK SLOPE sunset park,4,4400.0,1/29,other
True 3 BR + WASHER+DRYER+PARKING________Bay Ridge Dyker Heights sunset,3,3600.0,1/29,other
No Fee 3 bed/2 bath Garden Duplex in Crown Heights,3,3250.0,1/29,brooklyn
AMAZING 2 Beds Apt for rent! *NO FEE*,2,2800.0,1/28,bed stuy
"900 sq ft 1 bed, 1 bath in stamford, CT",1,2050.0,1/28,other
4 bedroom in Silver Lake,4,3000.0,1/28,other
* 2 BED W/ IN UNIT LAUNDRY * NATURAL LIGHT * HEAT AND HOT WATER INCL,2,2382.0,1/28,brooklyn
BRAND NEW WILLIAMSBURG 1 Bed Apt for Rent! *NO FEE*,1,4200.0,1/28,other
"Fabulous prewar 1 br w/ large private terrace, Nomad / Chelsea border",1,3550.0,1/28,other
"3 Bed 2 Bath Duplex with amenities (gym, game room, rooftop)",3,3600.0,1/28,other
MASSIVE 3 Bed 2 Bath Apt w/ IN-UNIT WASHER/DRYER *NO FEE*,3,3150.0,1/28,crown heights
3 Bed / 1.5 Bath next to Maria Hernandez w Balcony Laundry Dishwasher,3,4000.0,1/28,buschwick
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,3,2700.0,1/28,other
2 Bedroom Apartment Available for Rent,2,1950.0,1/28,other
* NEW PENTHOUSE 2 BED * BALCONY * ELEVATOR,2,6711.0,1/28,other
* PENTHOUSE STYLE 2 BED * PARKING * IN UNIT LAUNDRY,2,5499.0,1/28,brooklyn
* 3 BED WITH IN UNIT LAUNDRY * DISHWASHER * TONS OF LIGHT,3,3999.0,1/28,brooklyn
* 4 BED WITH PRIVATE OUTDOOR SPACE * IN UNIT LAUNDRY * TALL CEILINGS *,4,4499.0,1/28,brooklyn
* NEWLY RENOVATED 3 BED * 2 BATHS * HUGE BEDROOMS *,3,2999.0,1/28,brooklyn
MODERN 1 BED 1 BATH available now!,1,2450.0,1/28,buschwick
Newly Renovated 3 bedroom apt in a house,3,3650.0,1/28,other
"Renter's desire! 2 bed, 2 bath.",2,2500.0,1/28,other
**STUNNING 2 BED/ 2 BATH APARTMENT IN PRIME BED-STUY**,2,2400.0,1/28,bed stuy
"Bright,sunny&big 1BR, pets ok avail now!",1,2150.0,1/28,other
XL 2BR Apt with Private Yard in Park Slope 12th Street - laundry,2,4600.0,1/28,other
"East Village, 1 bedroom in a 2 Bed Shared",1,2250.0,1/28,other
Spacious 1Bedroom for Rent in Chelsea,1,2550.0,1/28,other
2 Bedroom Apt for Rent,2,1950.0,1/28,other
1 Bedroom Apt - All Included,1,1800.0,1/28,other
Feel Safe Again! XL 3 BR 1.5 Ba  in quiet Yonkers neighborhood,3,2650.0,1/28,other
Williamsburg 3 Bed Duplex With Laundry In Unit!,3,4646.0,1/28,other
Renovated & large 2BR! *ALL UTILITIES INCLUDED*,2,2200.0,1/28,other
GORGEOUS 3 BEDROOM 2 BATH GEM!!! THIS IS A MUST SEE UNIT!! NO FEE!!!!,3,6995.0,1/28,other
PRIME CLINTON HILL GORGEOUS SPACIOUS 1 BR WITHIN UNIT LAUNDRY!!!,1,3289.0,1/28,other
GORGEOUS 1 BED 1 BATH IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,1,2200.0,1/28,other
*GORGEOUS 4 BED 1.5 BATH IN SWEET BEDSTUY LOCATION! IN-UNIT LAUNDRY!*,4,2900.0,1/28,bed stuy
3 bedrooms apartment for rent,3,2700.0,1/28,other
HUGE 1 BED 1 BATH + OFFICE IN CROWN HEIGHTS FOR A GREAT PRICE! NO FEE!,1,2200.0,1/28,crown heights
Convenient location in Stamford - Come see our 1 Bed / 1 bath!,1,1835.0,1/28,other
BRAND NEW 2 BED 2 BATH DUPLEX PENTHOUSE IN CROWN HEIGHTS! NO FEE!,2,3200.0,1/28,crown heights
2 BEDS APARTMENT IN BUILDING WITH ALL THE BELLS AND WHISTLES.,2,3400.0,1/28,bed stuy
2nd Floor Nice and Spacious 3 Bedrooms Apartment,3,3000.0,1/28,other
Amazing 1 Bed in Carroll Gardens,1,2800.0,1/28,brooklyn
“MURPHY’S PEARL” GORGEOUS GIGANTIC 1BR-SS-DW-FORT TRYON PK-A EXPRESS/1,1,2268.0,1/28,other
"""A REAL GEM!!"" PRISTINE 3BR-SPACIOUS LIVNG RM-QN BRS-DW-AC-UNION SQ PK",3,4650.0,1/28,other
"""A REAL GEM!!"" PRISTINE 3BR-SPACIOUS LIVNG RM-QN BRS-SS-DW-UNION SQ PK",3,4850.0,1/28,other
"""A REAL GEM!"" PRISTINE 3BR-SPACIOUS LIVNG RM-GRAN-SS-DW-MW-UNION SQ PK",3,4850.0,1/28,other
"FOR YOU ONLY ""THE BEST!"" STUNNING 1BR-24HR DM/ELEV/LNDRY-MASSIVE LR-DW",1,3850.0,1/28,other
